[2025-05-15 18:21:12] [INFO    ] discord.client: logging in using static token
[2025-05-15 18:23:52] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': "╲⎝⧹L7tr⧸⎠╱'s Blackjack Game", 'description': "**Your Hand:** 4 7\n**Total:** 11\n\n**Dealer's Hand:** A ❓\n\nChoose an action:", 'color': 3066993, 'content_scan_version': 0}], 'timestamp': '2025-05-15T15:23:52.584000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '8f8889f30a132104cb567393591ab06c', 'style': 1, 'label': 'Hit'}, {'type': 2, 'id': 3, 'custom_id': '45307c879d4b3a9e076279382d3e0e2e', 'style': 2, 'label': 'Stand'}, {'type': 2, 'id': 4, 'custom_id': '7f0dbf5f625ae8efa1077df70655df92', 'style': 4, 'label': '2x'}]}], 'resolved': {'users': {}, 'members': {}, 'channels': {}, 'roles': {}}, 'id': '1372595348136136787', 'channel_id': '1371863170120941700', 'author': {'id': '1371860418666168321', 'username': 'ZeusgarBot', 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230', 'discriminator': '7304', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '13162579484400021501'}
[2025-05-15 18:23:52] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-05-15 18:23:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 69, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTM3MjU5NTM3MjIzMjQxMzMxNTpRT3c0MWJUYzc2UTRYOGNHV3R2dmhxcWFBVGo1YWgzQ3BRQnFkQlZOdUpIWm51Y1A1ZFNRdkhoY1kzQ3hiWlE4R2pqZ3hONExDVzFkNVY5OFhEaVNiRWcyWWdveHkzbWppalo0UllTMjlGOFg1c0ZDNTlyVUdzM24yVGRpZzVaRw', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:52.584000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1372595348136136787', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "╲⎝⧹L7tr⧸⎠╱'s Blackjack Game", 'description': "**Your Hand:** 4 7\n**Total:** 11\n\n**Dealer's Hand:** A ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '8f8889f30a132104cb567393591ab06c'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': '45307c879d4b3a9e076279382d3e0e2e'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'custom_id': '7f0dbf5f625ae8efa1077df70655df92'}]}], 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': []}, 'member': {'user': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'unusual_dm_activity_until': None, 'roles': ['1258407429058592768'], 'premium_since': None, 'permissions': '2222085119512128', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-15T15:20:58.965000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1372595372232413315', 'guild_locale': 'en-US', 'guild_id': '1258405905779785830', 'guild': {'locale': 'en-US', 'id': '1258405905779785830', 'features': ['NEWS', 'SOUNDBOARD', 'COMMUNITY']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 2, 'custom_id': '8f8889f30a132104cb567393591ab06c', 'component_type': 2}, 'context': 0, 'channel_id': '1371863170120941700', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 18, 'permissions': '2222085119512128', 'parent_id': '1258406452628820108', 'nsfw': False, 'name': 'testing-bot', 'last_message_id': '1372595348136136787', 'id': '1371863170120941700', 'guild_id': '1258405905779785830', 'flags': 0}, 'authorizing_integration_owners': {'0': '1258405905779785830'}, 'attachment_size_limit': 10485760, 'application_id': '1371860418666168321', 'app_permissions': '2251799813685247'}}
[2025-05-15 18:23:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:58] [DEBUG   ] discord.client: Dispatching event interaction
[2025-05-15 18:23:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 70, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:52.584000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595348136136787', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "╲⎝⧹L7tr⧸⎠╱'s Blackjack Game", 'description': "**Your Hand:** 4 7 4\n**Total:** 15\n\n**Dealer's Hand:** A ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': '2025-05-15T15:23:58.588294+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '8f8889f30a132104cb567393591ab06c'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': '45307c879d4b3a9e076279382d3e0e2e'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'disabled': True, 'custom_id': '7f0dbf5f625ae8efa1077df70655df92'}]}], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:58] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-05-15 18:23:58] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-05-15 18:23:58] [DEBUG   ] discord.webhook.async_: Webhook ID 1372595372232413315 with POST https://discord.com/api/v10/interactions/1372595372232413315/aW50ZXJhY3Rpb246MTM3MjU5NTM3MjIzMjQxMzMxNTpRT3c0MWJUYzc2UTRYOGNHV3R2dmhxcWFBVGo1YWgzQ3BRQnFkQlZOdUpIWm51Y1A1ZFNRdkhoY1kzQ3hiWlE4R2pqZ3hONExDVzFkNVY5OFhEaVNiRWcyWWdveHkzbWppalo0UllTMjlGOFg1c0ZDNTlyVUdzM24yVGRpZzVaRw/callback has returned status code 200
[2025-05-15 18:24:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 70.
[2025-05-15 18:24:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:24:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 71, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTM3MjU5NTQ3MjExOTg5MDAwMTpIaldDZXBkUlBpMldRZUVRcjFpeGMzMldBaXFMS2pTdGEzdFY3MHl1S21HcEhObmxMTEJlbDJuNzVWNTl1TmlXcjZwMkVoRmowUzNuR1psekpGdHFCd3A2bFM0ekZRaWJzdG1PUGdnN1JnUnA4RTVLc1NZQUQ4Sk12eFhoSHR2Zw', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:52.584000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1372595348136136787', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "╲⎝⧹L7tr⧸⎠╱'s Blackjack Game", 'description': "**Your Hand:** 4 7 4\n**Total:** 15\n\n**Dealer's Hand:** A ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': '2025-05-15T15:23:58.588000+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '8f8889f30a132104cb567393591ab06c'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': '45307c879d4b3a9e076279382d3e0e2e'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'disabled': True, 'custom_id': '7f0dbf5f625ae8efa1077df70655df92'}]}], 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': []}, 'member': {'user': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'unusual_dm_activity_until': None, 'roles': ['1258407429058592768'], 'premium_since': None, 'permissions': '2222085119512128', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-15T15:20:58.965000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1372595472119890001', 'guild_locale': 'en-US', 'guild_id': '1258405905779785830', 'guild': {'locale': 'en-US', 'id': '1258405905779785830', 'features': ['NEWS', 'SOUNDBOARD', 'COMMUNITY']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 2, 'custom_id': '8f8889f30a132104cb567393591ab06c', 'component_type': 2}, 'context': 0, 'channel_id': '1371863170120941700', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 18, 'permissions': '2222085119512128', 'parent_id': '1258406452628820108', 'nsfw': False, 'name': 'testing-bot', 'last_message_id': '1372595348136136787', 'id': '1371863170120941700', 'guild_id': '1258405905779785830', 'flags': 0}, 'authorizing_integration_owners': {'0': '1258405905779785830'}, 'attachment_size_limit': 10485760, 'application_id': '1371860418666168321', 'app_permissions': '2251799813685247'}}
[2025-05-15 18:24:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:24:22] [DEBUG   ] discord.client: Dispatching event interaction
[2025-05-15 18:24:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 72, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:52.584000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595348136136787', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'You busted!', 'description': 'Your Hand: 4 7 4 10 (Total: 25)', 'content_scan_version': 0, 'color': 15158332}], 'edited_timestamp': '2025-05-15T15:24:22.485689+00:00', 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:24:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:24:22] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-05-15 18:24:22] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-05-15 18:24:22] [DEBUG   ] discord.webhook.async_: Webhook ID 1372595472119890001 with POST https://discord.com/api/v10/interactions/1372595472119890001/aW50ZXJhY3Rpb246MTM3MjU5NTQ3MjExOTg5MDAwMTpIaldDZXBkUlBpMldRZUVRcjFpeGMzMldBaXFMS2pTdGEzdFY3MHl1S21HcEhObmxMTEJlbDJuNzVWNTl1TmlXcjZwMkVoRmowUzNuR1psekpGdHFCd3A2bFM0ekZRaWJzdG1PUGdnN1JnUnA4RTVLc1NZQUQ4Sk12eFhoSHR2Zw/callback has returned status code 200
[2025-05-15 18:24:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:24:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:25:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:25:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:26:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:26:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:26:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:26:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:27:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:27:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:28:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:28:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:28:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:28:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:29:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:29:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:30:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:30:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:30:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:30:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:31:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:31:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:32:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:32:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:32:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:32:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:33:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:33:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:34:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:34:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:35:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:35:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:35:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:35:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:36:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:36:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:37:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:37:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:37:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:37:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:38:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:38:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:39:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:39:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:39:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2025-05-15 18:39:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:40:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
